Threshold,Sample Efficiency,Percent Change
0.0,5.084971676107964e-05,0.0
0.15,5.084971676107964e-05,0.0
0.3,5.0816769533946205e-05,-0.06479333461824492
0.44999999999999996,5.081938749616016e-05,-0.05964490434033938
0.6,5.081012057375323e-05,-0.07786904204886307
0.75,5.074728055660906e-05,-0.2014489184903114
0.8999999999999999,5.1094740730100754e-05,0.4818590635860803
1.05,5.112010996767842e-05,0.5317496808669332
1.2,5.103724603392257e-05,0.3687911846668624
1.3499999999999999,5.175561424342863e-05,1.781519229704664
1.5,4.8622366288492704e-05,-4.380261316011401
