Threshold,Sample Efficiency,Percent Change
0.0,1.5010645304578246e-07,0.0
0.15,1.4712415945745513e-07,-1.9867857296033269
0.3,1.478036379402085e-07,-1.5341213244653766
0.44999999999999996,1.463377545362318e-07,-2.5106838733983126
0.6,1.214680138279187e-07,-19.078752869557867
0.75,1.0925683048666179e-07,-27.21376844915624
0.8999999999999999,0.0,-100.0
1.05,0.0,-100.0
1.2,0.0,-100.0
1.3499999999999999,0.0,-100.0
1.5,0.0,-100.0
