50,50,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.06479333461824492, -0.06479333461824492, -0.05964490434033938, -0.08275935450002124, 0.3201064078791604, 0.5449399532656951, 0.5499020094000887]"
50,100,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04863254614135541, 0.43281313960511614, 0.17417287777693707, 0.6783541966946779, 0.29273081684444]"
100,50,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012024369927491054, 0.1255291678145854, 0.5203623385124259, 0.9504879297303015, 0.21404825229919205]"
100,100,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.03160225276240665, 0.03160225276240665, 0.18079136280188934, 0.3282104516115973, 0.3625920685579972, 0.29795719445269947, -1.3713265494797444]"
