overall_entropy,grad_entropy,l1_entropy,l1_grad_entropy,l2_entropy,l2_grad_entropy,num_steps,success
0.8148479469648933,0.45992521421266025,0.8148479469648933,0.45992521421266025,nan,nan,12000,True
0.902455194189684,0.768296891089276,0.902455194189684,0.768296891089276,nan,nan,13500,True
1.1084215771602166,0.6206325457497673,1.1084215771602166,0.6206325457497673,nan,nan,12500,True
0.7270312377805807,0.5641565218152068,0.7270312377805807,0.5641565218152068,nan,nan,30000,True
0.6208308359154988,0.5973965799442361,0.6208308359154988,0.5973965799442361,nan,nan,14000,True
0.9983318887740661,0.6364514079957262,0.9983318887740661,0.6364514079957262,nan,nan,10500,True
1.2963936640472196,0.7361295544883405,1.2963936640472196,0.7361295544883405,nan,nan,14000,True
1.0370398149904239,0.6487696610190677,1.0370398149904239,0.6487696610190677,nan,nan,25000,True
0.9833876312693989,0.8826674681954211,0.9833876312693989,0.8826674681954211,nan,nan,14500,True
1.0600056546101642,0.6532651856806557,1.0600056546101642,0.6532651856806557,nan,nan,23500,True
0.7748308539131061,0.3349714511374215,0.7748308539131061,0.3349714511374215,nan,nan,22500,True
0.8421421689124754,0.4366202931779078,0.8421421689124754,0.4366202931779078,nan,nan,13000,True
1.1271834265202785,0.5854754640830833,1.1271834265202785,0.5854754640830833,nan,nan,14000,True
1.004163346492406,0.5821741296313259,1.004163346492406,0.5821741296313259,nan,nan,22000,True
1.0650615566396013,0.8080935104026149,1.0650615566396013,0.8080935104026149,nan,nan,11000,True
0.9971694382585843,0.9586080649442521,0.9971694382585843,0.9586080649442521,nan,nan,12000,True
0.9949095066966888,1.0299821730246865,0.9949095066966888,1.0299821730246865,nan,nan,16000,True
0.7637225659382579,0.915737634367623,0.7637225659382579,0.915737634367623,nan,nan,24000,True
0.9791298371220849,0.8387684704654315,0.9791298371220849,0.8387684704654315,nan,nan,10000,True
0.7985196272896357,0.9842457836489581,0.7985196272896357,0.9842457836489581,nan,nan,11000,True
0.939931700655129,0.47101153137970736,0.939931700655129,0.47101153137970736,nan,nan,11000,True
0.8048609788006105,0.6867126532684997,0.8048609788006105,0.6867126532684997,nan,nan,17000,True
1.06750235767429,0.8377790749858506,1.06750235767429,0.8377790749858506,nan,nan,2000,True
0.8939566379941307,0.7753352676072347,0.8939566379941307,0.7753352676072347,nan,nan,13000,True
