50,50,"[0.0, 0.0, 0.11761293597274411, -1.216476774758978, -1.2465948624465655, 1.2641687286438152, 2.1615029663810152, -61.870094722598104, -100.0, -100.0, -100.0]"
50,100,"[0.0, 0.0, 0.2628663658706584, 0.4458980082714732, 1.0939699185870102, -2.0095241078981068, -8.285276660922849, -34.31701631701631, -100.0, -100.0, -100.0]"
100,50,"[0.0, 0.0, 0.09545136254887475, 0.4541063656629256, 0.8235843186061003, -2.9525931928687092, -18.24564796905222, -100.0, -100.0, -100.0, -100.0]"
100,100,"[0.0, 0.0, -0.029167777679025626, 0.9331300736972102, 2.7636848195813077, -0.9530093734583195, -54.157266811279825, -100.0, -100.0, -100.0, -100.0]"
