Threshold,Sample Efficiency,Percent Change
0.0,7.097735822272695e-05,0.0
0.15,7.097735822272695e-05,0.0
0.3,7.09566557046781e-05,-0.029167777679025626
0.44999999999999996,7.163966929781901e-05,0.9331300736972102
0.6,7.29389486972683e-05,2.7636848195813077
0.75,7.030093734583127e-05,-0.9530093734583195
0.8999999999999999,3.253796095444685e-05,-54.157266811279825
1.05,0.0,-100.0
1.2,0.0,-100.0
1.3499999999999999,0.0,-100.0
1.5,0.0,-100.0
