overall_entropy,grad_entropy,l1_entropy,l1_grad_entropy,l2_entropy,l2_grad_entropy,num_steps,success
1.4395059013381477,0.8214358925953332,1.1627001711685487,0.8732970839310786,1.8188894234966362,1.3944652334526153,14000,True
1.5861837402604642,1.1449431087538928,1.3827769165159214,0.8740887697676671,1.9143509895120676,1.7131288947110013,12000,True
1.7169936950046392,1.3894021995603358,1.3293375317447313,1.0601093712412468,1.8956992846748173,1.4562681568334646,30500,True
1.6247927795932706,1.2624025386012885,1.2759964665703656,0.957450103659973,1.8447272180005883,1.4821023288822572,22000,True
1.552257360807826,1.1996517878872197,1.0553480726410713,0.7836020552739318,1.8238755910695026,1.7358525595039902,14500,True
1.3058346333012978,0.8132943550711997,0.7657971153182312,0.5339189391980341,1.792270032736492,1.3019666261156262,31500,True
1.5654560278163625,1.3664399526014843,1.1304665029696666,0.9789782718759632,1.9157778257534401,1.6316607565782493,24500,True
1.616538233264126,1.1537710129629808,1.1994362080707393,1.1008386284359146,1.9337943725974573,1.6085853003989563,36500,True
1.5305431477592817,1.2263375966853505,1.2774766679588507,1.1231162184572325,1.8728421071874723,1.5579828469376473,24000,True
1.4949681981198781,1.1532776153635975,1.0975561981192379,0.9971841442295181,1.8923249038668926,1.5308683997000194,17500,True
1.5446542221389339,1.0863385476289789,1.2297506473025344,0.8776387999247472,1.7905041460421258,1.2164675800782898,8500,True
1.734965054378644,1.3740754431766318,1.5562077506233865,1.2033785626988303,1.8033001666058488,1.5277225615185455,25000,True
1.6886612382247344,1.2878261535910138,1.4796558873143304,1.188205376692704,1.905294675297563,1.6492620140891456,12000,True
1.6069191148982171,1.2652213084960493,1.2585561706895356,0.9841101055574795,1.880024615523767,1.6075813675656463,26000,True
1.4196047949354917,1.0804216376345457,0.8792763487608974,0.7441444614946091,1.8185287817000282,1.2438807741830344,17000,True
1.6409325092823872,1.1374708154270736,1.2709182548796536,1.0279991470926269,1.7924613879419988,1.4558314627990547,13000,True
1.4415528996948488,1.0798571410614204,1.1039087827110496,0.7952717647382833,1.8144292238394832,1.2072674827828171,14500,True
