Threshold,Sample Efficiency,Percent Change
0.0,5.084971676107964e-05,0.0
0.15,5.084971676107964e-05,0.0
0.3,5.08190481278423e-05,-0.06031229904670367
0.44999999999999996,5.074986609534012e-05,-0.1963642515624565
0.6,5.115317801992571e-05,0.5967806276520622
0.75,5.137843702150202e-05,1.0397703155488656
0.8999999999999999,5.0145840820385954e-05,-1.3842278492934166
1.05,5.053185352684649e-05,-0.6251032542160428
1.2,4.924585840270337e-05,-3.1541146353127054
1.3499999999999999,4.8596112311015116e-05,-4.431891844458479
1.5,3.3840947546531304e-05,-33.44909332428542
