Threshold,Sample Efficiency,Percent Change
0.0,4.4242194412842874e-05,0.0
0.15,4.4242194412842874e-05,0.0
0.3,4.4398514946224216e-05,0.353329068451369
0.44999999999999996,4.418376311301742e-05,-0.13207143226262338
0.6,4.352323254033287e-05,-1.6250592495504645
0.75,4.296455424274973e-05,-2.8878318244591075
0.8999999999999999,4.341062836884564e-05,-1.8795768497320404
1.05,4.273761512068862e-05,-3.400779080066376
1.2,4.633342243606879e-05,4.726772826211492
1.3499999999999999,5.551700208188758e-05,25.484286705660757
1.5,5.4200542005420054e-05,22.508710801393736
