Threshold,Sample Efficiency,Percent Change
0.0,4.4242194412842874e-05,0.0
0.4,4.4242194412842874e-05,0.0
0.49,4.4242194412842874e-05,0.0
0.5800000000000001,4.4242194412842874e-05,0.0
0.67,4.4242194412842874e-05,0.0
0.76,4.4242194412842874e-05,0.0
0.85,4.4242194412842874e-05,0.0
0.9400000000000001,4.4242194412842874e-05,0.0
1.03,4.4469872311653185e-05,0.5146171021395347
1.12,4.436098410624864e-05,0.2684986470094373
1.21,4.343770042563116e-05,-1.818386266523388
1.3,4.274234911950761e-05,-3.3900788901643706
