Threshold,Sample Efficiency,Percent Change
0.0,4.4242194412842874e-05,0.0
0.15,4.4242194412842874e-05,0.0
0.3,4.4242194412842874e-05,0.0
0.44999999999999996,4.4242194412842874e-05,0.0
0.6,4.419315006174043e-05,-0.11085424616327443
0.75,4.439937511990572e-05,0.35527330673547464
0.8999999999999999,4.391110515201287e-05,-0.7483563264074745
1.05,4.425446316318833e-05,0.027730881137973656
1.2,4.467027751409905e-05,0.9675901182964664
1.3499999999999999,4.747124338141318e-05,7.298573254388485
1.5,5.4200542005420054e-05,22.508710801393736
